date,high,low,open,close,volume,quoteVolume,weightedAverage
1496264400,0.09969489999999999,0.09969489999999999,0.09969489999999999,0.09969489999999999,0.0,0.0,0.09969489999999999
1496275200,0.09988187,0.08801913,0.09969999,0.09154499,64242.04645717,683448.57736705,0.09399689
1496361600,0.0955,0.08894,0.09154499,0.08932999,32596.10363938,352970.93534813,0.09234784
1496448000,0.09168000000000001,0.08549152,0.08929989,0.088,28820.87647999,326680.15233205,0.08822353000000001
1496534400,0.10042999,0.08794301,0.088,0.09712000000000001,58822.74154009,614769.03173346,0.09568266
1496620800,0.09789498,0.09161000000000001,0.09712000000000001,0.09170021,30707.13473233,324186.6128634,0.09472055
1496707200,0.09447566,0.08630998000000001,0.09170021,0.09179996,39116.46911427,430795.25845912,0.0908006
1496793600,0.0951735,0.09165837,0.09209998,0.09480958,20915.31192291,224351.69716166,0.09322555
1496880000,0.09572000000000001,0.09199999,0.09485213,0.0926,17810.27688723,190670.88129208,0.09340847000000001
1496966400,0.09989,0.092399,0.09240000000000001,0.09910001,25529.77897223,266479.04843085,0.09580407
1497052800,0.122,0.09880479,0.09910001,0.11647888,88709.64351463,824272.41167338,0.10762175
1497139200,0.12285000000000001,0.10738912,0.11647888,0.11380986,82097.47265543,705032.16476874,0.11644499999999999
1497225600,0.15123937,0.11341001,0.11380986,0.15020004,181655.98735522,1350394.9132026,0.13452063
1497312000,0.1529664,0.12849523000000002,0.15020004,0.1436,105384.0303563,742181.46549192,0.14199226
1497398400,0.14405968,0.1350003,0.14359999,0.1401,53005.44803799,378426.83371832,0.14006788
1497484800,0.14283869999999999,0.12940000000000002,0.14010001,0.14250191,80639.47539111,592548.07600014,0.13608933
1497571200,0.14491,0.13687000000000002,0.14250191,0.14275711,34567.37719298,243326.88631428,0.14206147
1497657600,0.14299089,0.137,0.14275711,0.13975,31031.25904149,222068.52097532,0.13973731
1497744000,0.144111,0.1381001,0.13975,0.14024989000000002,31233.79742277,220365.63913083,0.14173624
