date,high,low,open,close,volume,quoteVolume,weightedAverage
1477951200,0.01559879,0.01549802,0.015510000000000001,0.01552885,75.99238673,4887.67474135,0.01554775
1477953000,0.015870000000000002,0.01550151,0.015530000000000002,0.0158334,322.24222946,20480.81249765,0.01573385
1477954800,0.0158334,0.01555134,0.0158334,0.01565988,225.98382914,14432.82953751,0.01565762
1477956600,0.01577223,0.0155781,0.01565618,0.01565014,144.21962509,9199.59047023,0.01567674
1477958400,0.01572553,0.01545548,0.01565043,0.01558622,175.0602728,11245.74704269,0.01556679
1477960200,0.01564896,0.01545113,0.01558622,0.01550587,90.12737284,5815.35731368,0.01549816
1477962000,0.01549994,0.01529012,0.015484,0.01529012,179.80468163,11704.07874319,0.01536256
1477963800,0.01538921,0.01515408,0.01531106,0.015380000000000001,282.24423468,18516.17720994,0.01524311
1477965600,0.0154,0.015144999999999999,0.015389199999999999,0.015150000000000002,160.00308768,10488.2274088,0.01525549
1477967400,0.015229640000000001,0.015125,0.01516014,0.015165,105.21828853,6933.75243443,0.01517479
1477969200,0.01515243,0.015,0.015125,0.0150843,256.24526759,17034.94302191,0.01504233
1477971000,0.01513837,0.01493826,0.01508316,0.014988,124.73888333,8288.23032153,0.01505012
1477972800,0.01507492,0.01493333,0.014988040000000001,0.015026320000000001,124.68351479,8323.06379915,0.014980480000000001
1477974600,0.01514775,0.01501001,0.015026330000000001,0.01512159,69.80868263,4625.28184729,0.01509284
1477976400,0.01519502,0.015127370000000001,0.015136160000000001,0.01519302,43.69191513,2879.60122052,0.0151729
1477978200,0.01525682,0.015123999999999999,0.015194260000000001,0.01514458,70.68836746,4648.5854007,0.01520642
1477980000,0.015201999999999999,0.01505031,0.015123999999999999,0.015050570000000001,123.83847568,8195.85094479,0.01510989
1477981800,0.01509017,0.01491102,0.01507669,0.01492801,209.244995,13984.93770074,0.01496216
1477983600,0.01512703,0.01483333,0.01496699,0.01483334,375.89957896,25133.43484675,0.01495615
1477985400,0.01483334,0.01471,0.01483334,0.01471002,260.65276838,17640.7710054,0.01477558
1477987200,0.0148,0.01458243,0.01474844,0.01462898,912.63459367,61994.38340234,0.01472124
1477989000,0.01470687,0.0146,0.0146,0.01470687,242.44850435,16569.06060832,0.014632599999999999
1477990800,0.01496949,0.0145,0.01470481,0.01458529,522.93477433,35608.7304901,0.01468557
1477992600,0.01467891,0.01452807,0.01458559,0.01455507,118.79237388,8149.26737695,0.014577060000000001
1477994400,0.014580000000000001,0.01452376,0.014580000000000001,0.01457869,70.43860481,4835.95946345,0.01456559
1477996200,0.014578520000000001,0.01426001,0.01456126,0.01439038,663.63000022,46142.571907,0.01438216
1477998000,0.01452399,0.014211999999999999,0.014405,0.01426215,313.95131752,21794.82689759,0.01440485
1477999800,0.01439063,0.01396937,0.01421202,0.014241,648.10603642,45884.90898576,0.0141246
1478001600,0.01449998,0.014110000000000001,0.014265,0.0142,552.62385369,38703.0237718,0.01427857
1478003400,0.01447374,0.014199970000000001,0.014199990000000001,0.014447370000000001,177.0403898,12318.65948874,0.014371720000000001
1478005200,0.01465903,0.014432899999999999,0.014447370000000001,0.014606260000000001,279.05855887,19171.96592542,0.01455555
1478007000,0.01468198,0.014352,0.014606,0.01463179,320.65064075,22123.23068553,0.014493840000000001
1478008800,0.01477998,0.014610000000000001,0.01463179,0.01475273,235.21232678,16009.78795777,0.01469178
1478010600,0.01495598,0.014740000000000001,0.01475272,0.014950999999999999,162.68053604,10955.54755132,0.01484914
1478012400,0.0152,0.014771330000000001,0.014950999999999999,0.01517203,521.79111353,34847.39040391,0.0149736
1478014200,0.0152,0.01492053,0.01517203,0.01497399,202.23838795,13451.88686021,0.0150342
1478016000,0.0151,0.01492983,0.01497399,0.01492984,203.41258319,13540.09169764,0.01502298
1478017800,0.014933110000000001,0.01465776,0.014933110000000001,0.01469999,252.02860057,17013.41835997,0.01481351
1478019600,0.01478987,0.01467501,0.01469601,0.01478986,107.35425376,7298.74890618,0.01470858
1478021400,0.014789740000000001,0.013995490000000001,0.014789730000000001,0.01436259,1619.49087416,113835.54943802,0.01422658
1478023200,0.014553980000000001,0.014350000000000002,0.014355,0.01446599,216.78517731,14999.25834384,0.01445305
1478025000,0.014525,0.014167820000000001,0.01446599,0.01448005,332.81149418,23155.11738745,0.01437312
1478026800,0.01469266,0.0145,0.01451,0.014600410000000001,110.71456734,7575.97248859,0.014613899999999999
1478028600,0.014761990000000001,0.014600410000000001,0.014600410000000001,0.01473515,161.19888537,10973.58568364,0.01468971
1478030400,0.01473494,0.01460886,0.01472503,0.0146594,84.6888169,5768.26350158,0.01468185
1478032200,0.014648920000000001,0.01448105,0.01461405,0.01462484,166.48656618,11437.14131342,0.01455665
1478034000,0.01462488,0.01452611,0.01462488,0.0146,92.95424166,6374.31520738,0.014582620000000001
1478035800,0.01461559,0.014511,0.01457003,0.014541450000000001,62.71864052,4310.27259485,0.01455096
1478037600,0.015799,0.014547260000000001,0.014547270000000001,0.01532299,1324.83851619,87547.57829633,0.01513278
1478039400,0.01536996,0.0142,0.01530807,0.01469989,708.8367522,47515.80420265,0.01491791
1478041200,0.01474992,0.01457836,0.01468881,0.01474992,105.89648094,7227.63057301,0.01465161
1478043000,0.0148,0.014717,0.014717,0.01476,56.52873394,3824.17067401,0.01478195
1478044800,0.01486376,0.014711,0.01476,0.01484,90.55010437,6129.14263475,0.01477369
1478046600,0.01513773,0.01484,0.014841140000000001,0.015071010000000001,198.73129965,13204.45134624,0.01505032
1478048400,0.01513637,0.0149,0.015071,0.01509986,241.00744614,16054.4640196,0.01501186
1478050200,0.015242160000000001,0.015077499999999999,0.01509989,0.01524206,210.5210904,13875.41356121,0.01517223
1478052000,0.01536059,0.0152,0.01524205,0.0152,293.71666798,19203.06913744,0.01529529
1478053800,0.01519477,0.01489001,0.01519477,0.01496027,209.02520811,13900.24084046,0.01503752
1478055600,0.01519993,0.014950000000000001,0.01496027,0.015156,110.9766555,7348.96443904,0.01510099
1478057400,0.015156,0.01492022,0.015156,0.01497748,116.1842232,7737.84405183,0.01501506
1478059200,0.01506476,0.01492132,0.01502128,0.014990000000000002,13.83470466,924.39948834,0.014966150000000001
1478061000,0.0150391,0.01492131,0.01499405,0.01498697,47.94234353,3201.70327779,0.014974010000000001
1478062800,0.01501091,0.014921460000000001,0.01498696,0.0149251,53.3475131,3564.80401388,0.01496506
1478064600,0.014998870000000001,0.01492132,0.01494736,0.0149473,15.29415728,1022.4399022,0.01495849
1478066400,0.01506349,0.01492024,0.01492345,0.01503599,62.92467081,4199.59164209,0.01498352
1478068200,0.015089390000000001,0.01494826,0.01503123,0.01497906,132.00253741,8777.22777371,0.015039199999999999
1478070000,0.014979099999999999,0.01488444,0.01497906,0.01488444,70.34944179,4713.01826365,0.01492662
1478071800,0.014910000000000001,0.01480005,0.01488999,0.0148209,40.62043161,2737.2717701,0.01483975
1478073600,0.015147510000000001,0.01480263,0.01483855,0.0151151,157.55781057,10474.94801279,0.01504139
1478075400,0.015245970000000001,0.01505331,0.015129990000000001,0.01524299,145.22551241,9590.23659376,0.01514305
1478077200,0.015245950000000001,0.015145770000000001,0.01519,0.01518193,82.57286193,5431.8393952,0.01520163
1478079000,0.01518193,0.01510532,0.01518193,0.015111999999999999,30.75975432,2032.56773014,0.01513344
1478080800,0.015189890000000001,0.01501741,0.01511264,0.015025,126.96162432,8405.44259333,0.01510469
1478082600,0.015040000000000001,0.01500597,0.015025,0.01500624,17.33935042,1155.01295081,0.01501225
1478084400,0.01512282,0.01500603,0.01500603,0.015111999999999999,33.7147103,2238.09109222,0.01506404
1478086200,0.015168999999999998,0.01506319,0.015111999999999999,0.015150000000000002,149.04920848,9854.64669072,0.015124760000000001
1478088000,0.015144999999999999,0.01506317,0.01511501,0.01512001,71.2050942,4718.60894943,0.015090270000000001
1478089800,0.01518369,0.015083,0.01512484,0.015132999999999999,58.20493634,3843.93728951,0.015142
1478091600,0.015196999999999999,0.01510119,0.01512501,0.015174120000000001,79.29683793,5226.06343803,0.01517334
1478093400,0.015237820000000001,0.015153999999999999,0.01517532,0.015207,100.11034666,6587.8047871,0.015196310000000001
1478095200,0.015240000000000002,0.015207,0.015207,0.01521203,24.50807262,1610.27171638,0.01521983
1478097000,0.015288,0.015197510000000001,0.01521203,0.01528764,113.02464065,7419.99881396,0.01523243
1478098800,0.01552473,0.015264999999999999,0.015275180000000001,0.01550999,348.17179239,22595.13670877,0.01540914
1478100600,0.01551098,0.015250000000000001,0.01550999,0.015279580000000001,141.31343954,9205.97217294,0.01535019
1478102400,0.015347999999999999,0.01511477,0.01527001,0.01517601,213.34134966,14036.86661182,0.015198640000000001
1478104200,0.01520409,0.015,0.01517601,0.015,178.40834445,11825.96073951,0.01508616
1478106000,0.015,0.01478004,0.01499814,0.01499902,256.39536864,17207.06951466,0.01490058
1478107800,0.014993999999999999,0.01485588,0.01498501,0.0149,64.86231301,4350.64526842,0.01490866
1478109600,0.014903,0.014700000000000001,0.01489997,0.01475563,236.40492841,15979.14841784,0.01479458
1478111400,0.014872940000000001,0.01474101,0.01475099,0.01482001,81.63847631,5507.84925759,0.014822199999999999
1478113200,0.014882,0.01478001,0.014825,0.01487454,68.73869081,4640.39835082,0.0148131
1478115000,0.01500385,0.014870000000000001,0.01487271,0.01499399,131.49720472,8796.04604051,0.01494958
1478116800,0.01498999,0.014850160000000001,0.01498497,0.01489501,88.7102776,5950.81740896,0.01490724
1478118600,0.014939,0.01472002,0.01489501,0.01474303,119.30509747,8052.74950457,0.014815440000000001
1478120400,0.014756,0.01457485,0.01474303,0.01464155,253.09482802,17269.27154252,0.01465579
1478122200,0.014801,0.01455072,0.014641340000000001,0.014801,258.07928674,17606.41088965,0.014658250000000001
1478124000,0.014828550000000001,0.01469935,0.0148,0.014802099999999999,83.42023071,5642.19102033,0.01478507
1478125800,0.01492748,0.01477259,0.014802,0.014783999999999999,120.78533149,8133.61017563,0.01485015
1478127600,0.014804890000000001,0.01468468,0.01477351,0.0147195,108.05942118,7326.73393961,0.01474864
1478129400,0.01477285,0.0145,0.0147195,0.01450001,153.18514631,10496.49724809,0.01459393
1478131200,0.01479739,0.0145,0.0145,0.01470007,201.72593905,13796.58625249,0.01462143
1478133000,0.014730150000000001,0.01452088,0.01470015,0.01460835,91.14179768,6228.07832775,0.014634010000000001
1478134800,0.01460836,0.01449258,0.01460835,0.01452002,169.95333968,11694.21501815,0.01453311
1478136600,0.014560000000000002,0.0145,0.01452002,0.014506390000000001,55.57272543,3829.90657942,0.0145102
1478138400,0.01460356,0.01450311,0.014506370000000001,0.014530930000000001,54.74938539,3759.68349862,0.01456223
1478140200,0.01458999,0.014503140000000001,0.01453096,0.01456847,55.72338004,3831.061163,0.01454515
1478142000,0.01471018,0.01451915,0.01454675,0.01462458,83.63942662,5720.35418861,0.01462137
1478143800,0.01478559,0.0145,0.01462458,0.01455903,269.86491431,18477.56215976,0.014605
1478145600,0.014634590000000001,0.014527,0.01455902,0.01461689,33.75055324,2318.21303779,0.01455886
1478147400,0.01465498,0.014537920000000001,0.01459189,0.01462677,78.50627268,5374.21513062,0.01460795
1478149200,0.01468372,0.01453709,0.01462547,0.014538220000000001,35.10580803,2403.95761835,0.014603330000000001
1478151000,0.01459506,0.01450003,0.014538490000000001,0.01453023,29.52021423,2031.96717975,0.01452789
1478152800,0.01454097,0.0145,0.014511660000000001,0.01453047,137.13745506,9455.70928733,0.01450313
1478154600,0.01473855,0.01453046,0.014536440000000001,0.01473855,56.90277303,3891.01572374,0.01462414
1478156400,0.014959990000000001,0.01465461,0.0147385,0.01486701,156.42092271,10559.486758,0.0148133
1478158200,0.01497881,0.01483457,0.01487958,0.01486001,127.61506295,8560.8593476,0.0149068
1478160000,0.01489999,0.0147972,0.014860000000000002,0.014832,13.76094067,928.16032781,0.01482603
1478161800,0.01493641,0.014800899999999999,0.01483473,0.014868,46.86044182,3151.31503502,0.01487012
1478163600,0.014979,0.0148302,0.014868,0.01483456,105.64843003,7078.99572619,0.01492421
1478165400,0.01484886,0.014801,0.01483624,0.014808,44.40331986,2996.6759058,0.01481752
1478167200,0.0149,0.014801,0.01480799,0.01486899,51.96879639,3497.05902734,0.014860710000000001
1478169000,0.014941,0.01485,0.01485001,0.01485559,51.21823682,3434.58408517,0.014912499999999999
1478170800,0.014926,0.01482807,0.014889590000000001,0.01488363,19.9264986,1339.44488069,0.01487668
1478172600,0.01486808,0.014801380000000001,0.01485,0.014803430000000001,19.27607605,1301.79196034,0.01480733
1478174400,0.01486495,0.0148034,0.014825060000000001,0.014810000000000002,28.17892073,1899.37657017,0.014835870000000001
1478176200,0.014810000000000002,0.0146682,0.01480999,0.0148,110.87909888,7512.10860429,0.01476005
1478178000,0.0151,0.0148,0.014804030000000001,0.01503952,356.82184627,23834.14146324,0.01497103
1478179800,0.015300000000000001,0.01501387,0.01503998,0.01523464,473.13159998,31132.43531333,0.01519738
1478181600,0.01521437,0.015060180000000001,0.01521001,0.0150602,171.7029933,11347.50512862,0.01513134
1478183400,0.01514208,0.01503747,0.01514208,0.01511177,74.54520866,4941.69783254,0.01508493
1478185200,0.01532964,0.01511174,0.01511174,0.01532944,186.69843521,12263.39508888,0.015224040000000001
1478187000,0.01555549,0.01520008,0.01532944,0.01531845,751.0966454,48769.98393608,0.015400790000000001
1478188800,0.015560000000000001,0.01520559,0.015335,0.0154,466.56091573,30193.47758268,0.01545237
1478190600,0.01555975,0.0154,0.0154,0.015510010000000001,202.44081362,13068.14234117,0.01549116
1478192400,0.01566974,0.01537532,0.01555974,0.01537576,295.13527533,19026.76865843,0.01551158
1478194200,0.01549999,0.01532408,0.01541996,0.01544995,124.8268597,8104.38597832,0.01540238
1478196000,0.01576999,0.01540657,0.01544999,0.01574,393.08814408,25141.75411684,0.01563487
